year,mo,da,temp,dewp,visib,wdsp,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2010,3,26,82.2,64.4,2.2,2.5,0,1,0,0,0,0,0
2010,3,26,81.2,73.1,2.5,1.9,0,0,0,0,0,0,0
2010,3,26,82.4,75,2.5,3.6,0,0,0,0,0,0,0
2010,3,26,84.2,55.4,2.5,6.8,0,0,0,0,0,0,0
2010,3,26,88.3,50.6,2.5,0.6,0,0,0,0,0,0,0
2010,3,26,86.9,56.9,2.3,1.4,0,0,0,0,0,0,0
2010,3,26,83.7,73.9,4.3,1.9,0,0,0,0,0,0,0
2010,3,26,80,58.8,2.5,3.5,0,0,0,0,0,0,0
2010,3,26,87.9,55.2,1.8,0.5,0,0,0,0,0,0,0
2010,3,26,88.6,54.2,2.5,1.5,0,0,0,0,0,0,0
2010,3,26,87.3,59.9,3.2,3.9,0,0,0,0,0,0,0
2010,3,26,81.7,72.5,2.8,7,0,0,0,0,0,0,0
2010,3,26,86,49.5,2.2,3.4,0,0,0,0,0,0,0
2010,3,26,82.5,74.6,2.3,3.6,0,0,0,0,0,0,0
2010,3,26,85.5,53.4,2.1,1.6,0,0,0,0,0,0,0
2010,3,26,87.3,39.1,1.4,1.1,0,0,0,0,0,0,0
2010,3,26,86.1,63.1,2.3,0.5,0,0,0,0,0,0,0
2010,3,26,91.4,61.2,2.3,3.7,0,0,0,0,0,0,0
2010,3,26,80.3,72.6,4.3,4.2,0,0,0,0,0,0,0
2010,3,26,92.1,70.3,4.3,0.8,0,0,0,0,0,0,0
2010,3,26,84.5,78.6,3.9,2.4,0,0,0,0,0,0,0
2010,3,26,91.4,42.9,2.5,2.4,0,0,0,0,0,0,0
2010,3,26,81.7,73.8,2.5,1.5,0,0,0,0,0,0,0
2010,3,26,86.9,61.6,2,1.5,0,0,0,0,0,0,0
2010,3,26,86.3,71.1,1.2,1.1,0,0,0,0,0,0,0
2010,3,26,84.7,58.6,2.5,6.9,0,0,0,0,0,0,0
2010,3,26,81.8,60.3,4.3,0.9,0,0,0,0,0,0,0
2010,3,26,82,54.5,3.9,1.1,0,0,0,0,0,0,0
2010,3,26,84.4,61.8,4.3,2.5,0,0,0,0,0,0,0
2010,3,26,84.6,74.6,2.5,3.1,0,0,0,0,0,0,0
2010,3,26,87.5,50.8,3.9,0.7,0,0,0,0,0,0,0
2010,3,26,85.5,67,2.5,1,0,0,0,0,0,0,0
2010,3,26,83.9,66.7,2.3,1.2,0.04,0,0,0,0,0,0
2010,3,26,83.9,70.8,1.7,6.6,0,0,0,0,0,0,0
2010,3,26,89.9,63.1,2.3,2.4,0,0,0,0,0,0,0
2010,3,26,87.7,49.5,1.6,3.5,0,0,0,0,0,0,0
2010,3,27,82.7,76.4,4.3,8.5,0,0,0,0,0,0,0
2010,3,27,90.6,70.1,2.2,1.2,0,0,0,0,0,0,0
2010,3,27,85,53.1,2.5,7,0,0,0,0,0,0,0
2010,3,27,70,65.5,1.4,6.7,0.67,0,1,0,0,1,0
2010,3,27,70.8,65.9,2.2,1.1,0.55,0,1,0,0,1,0
2010,3,27,87.7,77.8,4.3,2.5,0,0,0,0,0,0,0
2010,3,27,87.9,47.4,2.5,2.3,0,0,0,0,0,0,0
2010,3,27,84.8,61.5,2.2,2.7,0,1,0,0,0,0,0
2010,3,27,83.7,74.2,2.5,4.8,0,0,0,0,0,0,0
2010,3,27,92.3,72.4,4.3,1.3,0,0,0,0,0,0,0
2010,3,27,83.3,74.2,2.5,3.2,0,0,0,0,0,0,0
2010,3,27,76.4,66.2,1.6,6.5,99.99,0,1,0,0,1,0
2010,3,27,83,63.1,4.3,1.1,99.99,0,1,0,0,0,0
2010,3,27,84.2,67.3,2.3,1.5,0,0,0,0,0,0,0
2010,3,27,87.5,48.1,2.5,8.4,0,0,0,0,0,0,0
2010,3,27,90.6,69,4.3,1.1,0,0,0,0,0,0,0
2010,3,27,87.6,52.3,3.4,2.4,0,0,0,0,0,0,0
2010,3,27,90.6,53.4,2.7,2.3,0,0,0,0,0,0,0
2010,3,27,90.1,64,3.1,2.9,0,0,0,0,0,0,0
2010,3,27,84.7,47.5,2.9,4.1,0,0,0,0,0,0,0
2010,3,27,84.3,62.8,3.3,6.1,0,0,0,0,0,0,0
2010,3,27,87.1,75,4.3,2.2,0,0,0,0,0,0,0
2010,3,27,84,61.3,2.5,0.2,0,0,0,0,0,0,0
2010,3,27,85.2,67.6,2.5,2.5,0,0,0,0,0,0,0
2010,3,27,85.5,61.2,2.5,1.2,0,0,0,0,0,0,0
2010,3,27,84.6,70,2.5,4,0.2,0,1,0,0,1,0
2010,3,27,80.6,67.3,2.2,2.1,0,0,0,0,0,0,0
2010,3,27,86.6,65.5,1.2,0.8,0,0,0,0,0,0,0
2010,3,27,91.4,61.7,2.5,3.7,0,0,0,0,0,0,0
2010,3,27,79.9,72.7,4.3,5,0,0,0,0,0,0,0
2010,3,27,90.2,56,1.6,0.6,0,0,0,0,0,0,0
2010,3,27,85.8,59.3,1.2,2.2,0,0,0,0,0,0,0
2010,3,27,83.4,66.3,4.3,4.3,0,0,0,0,0,0,0
2010,3,27,87,78.4,4.3,2.7,0,0,0,0,0,0,0
2010,3,27,84.3,51.7,2.5,8,0,0,0,0,0,0,0
2010,3,27,84,75.3,3.4,3.8,0,0,0,0,0,0,0
2010,3,27,83,63.4,4.3,3.9,0,0,0,0,0,0,0
2010,3,27,78.9,50.2,2.2,1.7,0,0,0,0,0,0,0
2010,3,27,85,52.7,2,4.1,0,0,0,0,0,1,0
2010,3,27,78.5,59,3.4,3.3,0,0,0,0,0,0,0
2010,3,27,94.7,44.7,2.5,2.5,0,0,0,0,0,0,0
2010,3,27,84.7,74.2,2.2,0.7,0,0,0,0,0,0,0
2010,3,27,90.4,46.2,2.5,1,0,0,0,0,0,0,0
2010,3,27,78.8,74.3,2.5,4,0,0,0,0,0,0,0
2010,3,27,70.6,68.7,1.6,3.1,1.26,0,1,0,0,1,0
2010,3,27,85.4,70.4,1.2,1,0,0,0,0,0,0,0
2010,3,27,81.1,72,2.2,3,0,0,0,0,0,0,0
2010,3,27,86.9,55.8,2.3,2.1,0,0,0,0,0,0,0
2010,3,27,88.7,39.8,1.2,1.3,0,0,0,0,0,0,0
2010,3,27,85,51.9,1.4,1.6,0,0,0,0,0,0,0
2010,3,27,85.1,56.8,2.5,5.3,0,0,0,0,0,0,0
2010,3,27,80.4,52,2.5,4,0,0,0,0,0,0,0
2010,3,27,90.7,37.5,2.5,3.4,0,0,0,0,0,0,0
2010,3,27,87.7,77.5,4.3,4.2,0,0,0,0,0,0,0
2010,3,27,76.1,58.7,1.9,1.4,0,0,0,0,0,0,0
2010,3,27,83,52.3,3.9,1.5,0,0,0,0,0,0,0
2010,3,27,84.7,74.5,2.5,2.5,0,0,0,0,0,0,0
2010,3,27,87.3,55.3,3,2.4,0,0,0,0,0,0,0
2010,3,27,88.3,40.5,2.6,4.7,0,0,0,0,0,0,0
2010,3,27,87.2,78,4.2,7.7,0,0,0,0,0,0,0
2010,3,27,87.8,48.7,3.9,1.7,0,0,0,0,0,0,0
2010,3,27,88.7,52.5,2.5,0,0,0,0,0,0,0,0
2010,3,27,90,62.2,1.2,2.6,0,0,0,0,0,0,0
2010,3,27,91.9,53.9,3.4,0.6,0,0,0,0,0,0,0
2010,3,27,83.5,78,4.3,1,0,0,0,0,0,0,0
2010,3,27,83.6,65.6,2.7,1.2,0,0,0,0,0,0,0
2010,3,27,85.1,75.7,1.2,12.7,0,0,0,0,0,0,0
2010,3,27,87.5,40,1.2,1.1,0,0,0,0,0,0,0
2010,3,27,88.9,62.6,2.2,0.8,0,0,0,0,0,0,0
2010,3,27,89.9,61.1,2.5,0.6,0,0,0,0,0,0,0
2010,3,27,88.5,56,2.5,1.1,0,0,0,0,0,0,0
2010,3,27,87.5,69.4,3.9,3.5,0,0,0,0,0,0,0
2010,3,27,85.5,75,4.3,0.5,0,0,0,0,0,0,0
2010,3,27,85.3,70.6,1.9,4,0,0,0,0,0,1,0
2010,3,27,89.7,51.4,3,0.8,0,0,0,0,0,0,0
2010,3,27,83.5,74.6,4.3,1.6,0,0,0,0,0,0,0
2010,3,27,90.6,64.4,4.3,3.7,0,0,0,0,0,0,0
2010,3,27,83.5,75.6,2.5,8.2,0,0,0,0,0,0,0
2010,3,27,79.4,61.5,2.8,4.3,0,0,0,0,0,0,0
2010,3,27,89.4,51.9,1.8,2.4,0,0,0,0,0,0,0
2010,3,27,85.2,60.3,2.8,3.1,0,0,0,0,0,0,0
2010,3,27,82.2,71.8,2.4,5.5,0,0,0,0,0,0,0
2010,3,27,83.7,71.8,2.3,7.7,0.16,0,0,0,0,1,0
2010,3,27,87.1,50.1,1.9,5,0,0,0,0,0,0,0
2010,3,28,83,77.7,3.4,7.5,0,0,0,0,0,0,0
2010,3,28,89.7,70.1,2.2,1.5,0,0,0,0,0,0,0
2010,3,28,73.8,70.2,2.6,5.1,0,0,0,0,0,0,0
2010,3,28,90.1,47.2,3,2,0,0,0,0,0,0,0
2010,3,28,81.5,66.9,4.3,8,0,0,0,0,0,0,0
2010,3,28,84.3,58.1,1.2,4.9,0,0,0,0,0,0,0
2010,3,28,83.6,74.7,2.5,4.7,0,0,0,0,0,0,0
2010,3,28,87.3,41.2,1.2,1.3,0,0,0,0,0,0,0
2010,3,28,87.7,40,1.2,0.6,0,0,0,0,0,0,0
2010,3,28,85.7,63.6,2.3,0.7,0,0,0,0,0,0,0
2010,3,28,83.4,53.4,2.5,1.1,0,0,0,0,0,0,0
2010,3,28,85.3,70.1,1.9,3.4,0,0,0,0,0,0,0
2010,3,28,91.9,71.2,4.3,1.6,0,0,0,0,0,0,0
2010,3,28,86.4,77.7,4.3,1.3,0,0,0,0,0,0,0
2010,3,28,61.6,58.5,1.9,3.7,0.47,0,1,0,0,1,0
2010,3,28,87.6,36.6,3.1,4.3,0,0,0,0,0,0,0
2010,3,28,77.8,60.3,3.3,3.8,0,0,0,0,0,0,0
2010,3,28,84.5,76.5,2.2,9.7,0,0,0,0,0,0,0
2010,3,28,86.2,76.3,2.5,1.5,0,0,0,0,0,0,0
2010,3,28,92.2,46.7,2.5,0,0,0,0,0,0,0,0
2010,3,28,87.1,66.6,2.5,1,0,0,0,0,0,0,0
2010,3,28,88.4,70,1.4,1.6,0.35,0,0,0,0,0,0
2010,3,28,92.1,51.6,2.5,0.7,0,0,0,0,0,0,0
2010,3,28,88.1,77.1,4.3,3,0,0,0,0,0,0,0
2010,3,28,89,61.5,2.2,1.1,0,0,0,0,0,0,0
2010,3,28,88.6,48.5,2.5,1.6,0,0,0,0,0,0,0
2010,3,28,85.9,57.9,2.3,2.2,0,0,0,0,0,0,0
2010,3,28,86.8,65.1,1.2,1.9,0,0,0,0,0,0,0
2010,3,28,93,71.7,4.3,1.2,0,0,0,0,0,0,0
2010,3,28,82.8,64,4.3,0,0,0,0,0,0,0,0
2010,3,28,84.8,64.2,4.3,2.6,0,0,0,0,0,0,0
2010,3,28,84.9,75.1,2.5,2.5,0,0,0,0,0,0,0
2010,3,28,84.8,49.8,2.5,6.8,0,0,0,0,0,0,0
2010,3,28,83.2,73.8,5.9,4.8,99.99,0,1,0,0,1,0
2010,3,28,82.5,70.3,2.5,3.3,0.08,0,1,0,0,1,0
2010,3,28,83.9,74.9,4.3,1.2,0,0,0,0,0,0,0
2010,3,28,90,47.7,2.2,4.8,0,0,0,0,0,0,0
2010,3,28,89.3,51.3,2.5,5.8,0,0,0,0,0,0,0
2010,3,28,90.4,63.5,3.1,2.9,0,0,0,0,0,0,0
2010,3,28,86.9,76.6,3.7,6.6,0,0,0,0,0,0,0
2010,3,28,77.9,73.6,2.5,5.5,0.01,0,0,0,0,0,0
2010,3,28,83.8,61.2,2.5,0.2,0,0,0,0,0,0,0
2010,3,28,65.6,64.4,2.1,3.3,0.67,0,1,0,0,0,0
2010,3,28,83.3,57,2.5,2.4,0,0,0,0,0,0,0
2010,3,28,82.6,70.1,2.3,1.2,0,0,0,0,0,0,0
2010,3,28,86.1,76.9,1.7,14.7,99.99,0,1,0,0,1,0
2010,3,28,67.1,64.9,2.3,1.2,0.71,0,1,0,0,1,0
2010,3,28,66,63.5,1.2,6.6,1.14,0,1,0,0,1,0
2010,3,28,87.5,44.2,1.2,4.7,0,0,0,0,0,0,0
2010,3,28,90.1,55.4,1.2,0.9,0,0,0,0,0,0,0
2010,3,28,87.5,48.5,3.9,0.8,0,0,0,0,0,0,0
2010,3,28,86.4,46.2,2,4,0,0,0,0,0,0,0
2010,3,28,91.8,63.3,5.3,3,0,0,0,0,0,0,0
2010,3,28,91.7,62.5,2.5,3.5,0,0,0,0,0,0,0
2010,3,28,90.5,57.9,4.3,0.7,0,0,0,0,0,0,0
2010,3,28,70.5,65.8,1.6,7.1,0.24,0,0,0,0,1,0
2010,3,28,82.9,67.2,3,5.4,0,0,0,0,0,0,0
2010,3,28,86.8,48,2.4,5.1,0,0,0,0,0,0,0
2010,3,28,86.8,45.7,2.7,6.9,0,0,0,0,0,0,0
2010,3,28,82.8,71.7,2.3,5.6,0,0,0,0,0,0,0
2010,3,28,88,76.2,4.3,2.2,0,0,0,0,0,0,0
2010,3,28,85.9,53.6,1.2,0.8,0,0,0,0,0,0,0
2010,3,28,77.4,67.1,2,1.2,0,0,0,0,0,0,0
2010,3,28,90.3,57.4,2.3,0.7,0,0,0,0,0,0,0
2010,3,28,78.4,49.2,2.5,1.6,0,0,0,0,0,0,0
2010,3,28,89.8,46.9,2.5,4.6,0,0,0,0,0,0,0
2010,3,28,89.1,53.3,2.3,3.2,0,0,0,0,0,0,0
2010,3,28,82.2,71.8,2.5,1.2,0,0,0,0,0,0,0
2010,3,28,84.9,79.3,4.3,1.4,0,0,0,0,0,0,0
2010,3,28,86.5,53.5,2.5,6.6,0,0,0,0,0,0,0
2010,3,28,90.7,38.4,2.5,2.5,0,0,0,0,0,0,0
2010,3,28,85.9,75.4,2.5,4.2,0,0,0,0,0,0,0
2010,3,28,84.9,66.1,4.3,3.1,0,0,0,0,0,0,0
2010,3,28,86.4,77.2,4.3,1,0,0,0,0,0,0,0
2010,3,28,81.1,64.1,2.5,3.6,0,0,0,0,0,0,0
2010,3,28,84.2,77.2,2.5,9.1,0,0,0,0,0,0,0
2010,3,28,87.9,76.7,4.3,4.1,0,0,0,0,0,0,0
2010,3,28,85.1,50,2.5,5.7,0,0,0,0,0,0,0
2010,3,28,85.1,56.6,3.9,1,0,0,0,0,0,0,0
2010,3,28,89.8,71.7,3.9,3.8,0,0,0,0,0,0,0
2010,3,28,86,77.4,3.9,4.1,0,0,0,0,0,0,0
2010,3,28,87.1,62.2,3.1,4.1,0,0,0,0,0,0,0
2010,3,28,83.5,50.6,2,5.8,0,0,0,0,0,0,0
2010,3,29,84.8,44.6,2.2,4.7,0,0,0,0,0,0,0
2010,3,29,92.9,45.4,2.5,2.2,0,0,0,0,0,0,0
2010,3,29,89.7,45.3,2.5,6.1,0,0,0,0,0,0,0
2010,3,29,89.1,51.5,1.2,1.6,0,0,0,0,0,0,0
2010,3,29,87.1,77.2,1.7,13.6,0,0,0,0,0,0,0
2010,3,29,81.9,73.6,2,1.4,0,0,0,0,0,0,0
2010,3,29,84.8,59.2,1.6,3.8,0,0,0,0,0,0,0
2010,3,29,84.3,67.7,1.2,1.6,0,0,0,0,0,0,0
2010,3,29,84.2,52.3,1.4,1.8,0,0,0,0,0,0,0
2010,3,29,91,63,2.5,3.3,0,0,0,0,0,0,0
2010,3,29,87.9,57.7,2.3,1.2,0,0,0,0,0,0,0
2010,3,29,86.2,75.2,2.5,3.2,0,0,0,0,0,0,0
2010,3,29,81.9,69.7,3.9,4.4,0.67,0,0,0,0,1,0
2010,3,29,92.9,68.8,4.3,1.3,0,0,0,0,0,0,0
2010,3,29,80.2,67.5,2.5,4.9,0,0,0,0,0,0,0
2010,3,29,84.4,68.5,4.3,4,0,0,0,0,0,0,0
2010,3,29,84.5,75.6,4.3,0.8,0,0,0,0,0,0,0
2010,3,29,91.5,48.4,2.2,4.9,0,0,0,0,0,0,0
2010,3,29,89.3,33.6,3.3,5.1,0,0,0,0,0,0,0
2010,3,29,87.8,75.6,4.3,3.2,0,0,0,0,0,0,0
2010,3,29,71.9,68.7,2.5,6.5,0,0,1,0,0,0,0
2010,3,29,84.3,71.6,2.2,1.2,0,0,0,0,0,0,0
2010,3,29,87.4,49.7,2.5,3.5,0,0,0,0,0,0,0
2010,3,29,90.6,51,2.5,4.3,0,0,0,0,0,0,0
2010,3,29,89.2,56.9,1.2,1.4,0,0,0,0,0,0,0
2010,3,29,86.1,45.3,2.1,1.4,0,0,0,0,0,0,0
2010,3,29,88.9,67.9,1.6,0.4,0,0,0,0,0,0,0
2010,3,29,80.9,69.9,2.2,1.6,0,0,0,0,0,0,0
2010,3,29,82.6,62.5,2.5,4.1,0,0,0,0,0,0,0
2010,3,29,91.9,51.6,2.5,1.5,0,0,0,0,0,0,0
2010,3,29,85.7,80.2,3.9,1.2,0,0,0,0,0,0,0
2010,3,29,86.4,77.7,4.3,1.9,0,0,0,0,0,0,0
2010,3,29,84.5,75.5,2.5,2.6,0,0,0,0,0,0,0
2010,3,29,86.6,69.4,1.9,4,0,0,0,0,0,0,0
2010,3,29,67.9,65.3,1.4,5.9,0.43,0,0,0,0,0,0
2010,3,29,79.9,61.7,3.1,3.4,0,0,0,0,0,0,0
2010,3,29,86,51,2,5,0,0,0,0,0,0,0
2010,3,29,73,69.8,2,6,0,0,0,0,0,0,0
2010,3,29,93.5,63.8,4.6,1.2,0,0,0,0,0,0,0
2010,3,29,87.4,62,2.3,1.1,0,0,0,0,0,0,0
2010,3,29,90.7,49.6,3,2.7,0,0,0,0,0,0,0
2010,3,29,85.7,52.3,4.1,1.1,0,0,0,0,0,0,0
2010,3,29,70.7,65,1.7,2.4,0.08,0,1,0,0,0,0
2010,3,29,84.8,75.9,2.5,4.1,0,0,0,0,0,0,0
2010,3,29,88.9,35.8,1.2,1.2,0,0,0,0,0,0,0
2010,3,29,87.8,62.2,2.5,1,0,0,0,0,0,0,0
2010,3,29,93.1,31,2.5,3.8,0,0,0,0,0,0,0
2010,3,29,84.9,60.4,2.5,1.2,0,0,0,0,0,0,0
2010,3,29,82.8,50,2.5,2.1,0,0,0,0,0,0,0
2010,3,29,88.1,77.9,4.3,2.7,0,0,0,0,0,0,0
2010,3,29,64.4,59.2,1.9,0.4,1.22,0,0,0,0,1,0
2010,3,29,77.4,53.7,2.2,1.5,0,0,0,0,0,0,0
2010,3,29,84.6,76.4,2.5,7.2,0,0,0,0,0,0,0
2010,3,29,82.8,64.6,5.7,1,0,0,0,0,0,0,0
2010,3,29,86.9,78,4.3,2.2,0,0,0,0,0,0,0
2010,3,29,85.8,53.4,2.5,7.7,0,0,0,0,0,0,0
2010,3,29,88.3,48.7,2.5,1.3,0,0,0,0,0,0,0
2010,3,29,86.2,78,4.3,3.7,0,0,0,0,0,0,0
2010,3,29,88.1,77,4.3,6.4,0,0,0,0,0,0,0
2010,3,29,79.6,71.3,2.3,2.5,0.59,0,1,0,0,1,0
2010,3,29,85.7,62.2,2.7,3.4,0,0,1,0,0,1,0
2010,3,29,91.4,61.3,3.3,3,0,0,0,0,0,0,0
2010,3,29,85.3,50.7,2.9,5.5,0,0,0,0,0,0,0
2010,3,29,87,77.6,3.9,7.7,0,0,0,0,0,0,0
2010,3,29,83.5,66.2,3.1,5.5,99.99,0,1,0,0,0,0
2010,3,29,83.8,78.4,3.4,9.2,0,0,0,0,0,0,0
2010,3,29,86.5,77.4,3.4,2.2,0,0,0,0,0,0,0
2010,3,29,85.6,58.1,2.5,1,0,0,0,0,0,0,0
2010,3,29,67.7,66,2.3,0,0.28,0,1,0,0,0,0
2010,3,29,91.7,55.5,3.6,1.4,0,0,0,0,0,0,0
2010,3,29,91,58.3,2.3,1.7,0,0,0,0,0,0,0
2010,3,29,77.2,70,2,5,1.46,0,1,0,0,1,0
2010,3,29,86.5,47.6,4.3,1.2,0,0,0,0,0,0,0
2010,3,29,83.4,54.9,2.5,8.2,0,0,0,0,0,0,0
2010,3,29,89.7,30.1,1.2,2.6,0,0,0,0,0,0,0
2010,3,29,80.5,68.6,4.3,9.4,0,0,0,0,0,0,0
2010,3,29,90.2,74,4.3,3.2,0,0,0,0,0,0,0
2010,3,29,88.7,41.7,2.5,11.7,0,0,0,0,0,0,0
2010,3,29,91.6,65.2,5.3,2,0,0,0,0,0,0,0
2010,3,29,65.4,63.5,2.3,0.4,1.22,0,1,0,0,1,0
2010,3,29,89.8,48,2.7,6,0,0,0,0,0,0,0
2010,3,29,86.8,46.5,2.8,8.8,0,0,0,0,0,0,0
2010,3,29,86.7,76.8,2.4,10.1,0,0,0,0,0,0,0
2010,3,29,85.2,65.8,2.4,5.3,0,0,0,0,0,0,0
2010,3,30,88.3,75.6,4.3,2.4,0,0,0,0,0,0,0
2010,3,30,87.4,56.8,2.5,3,0,0,0,0,0,0,0
2010,3,30,67.9,66.7,1.6,0.7,0.12,0,1,0,0,0,0
2010,3,30,87.5,63.6,2.5,2.9,0,0,0,0,0,0,0
2010,3,30,85.7,68.5,1.2,1,0,0,0,0,0,0,0
2010,3,30,69.4,65.5,2.5,1.1,0.43,0,1,0,0,1,0
2010,3,30,92.7,39.6,2.5,6.1,0,0,0,0,0,0,0
2010,3,30,86.5,81,4.3,3,0,0,0,0,0,0,0
2010,3,30,89,52.5,1.2,2.3,0,0,0,0,0,0,0
2010,3,30,81,60.5,1.2,2.5,0,0,0,0,0,0,0
2010,3,30,89.9,61.7,2,1.7,0,0,0,0,0,0,0
2010,3,30,83.6,69.7,2.5,5.1,0,0,0,0,0,0,0
2010,3,30,82.3,69,2.3,2.6,0,0,0,0,0,0,0
2010,3,30,91,54.3,4.3,2.1,0,0,0,0,0,0,0
2010,3,30,90.2,66.4,1.6,1,0,0,0,0,0,0,0
2010,3,30,87.7,78,4.3,1.9,0,0,0,0,0,0,0
2010,3,30,88.7,48.4,3.4,3,0,0,0,0,0,0,0
2010,3,30,91,67.1,4.3,3,0,0,0,0,0,0,0
2010,3,30,83.5,52.4,2.5,12,0,0,0,0,0,0,0
2010,3,30,83,67.4,4.3,4.2,0,0,0,0,0,0,0
2010,3,30,89.2,77.6,4.3,5.4,0,0,0,0,0,0,0
2010,3,30,84.5,74.3,2.5,3.5,0,0,0,0,0,0,0
2010,3,30,86,70.6,1.7,5.3,0,0,0,0,0,0,0
2010,3,30,82.9,44.7,4.3,2.9,0,0,0,0,0,0,0
2010,3,30,78.5,64.9,3.4,7.4,99.99,0,1,0,0,1,0
2010,3,30,82.3,64.3,1.9,3.8,0,0,0,0,0,0,0
2010,3,30,81.9,70.5,2.3,6.6,0,0,0,0,0,0,0
2010,3,30,87.1,77.8,2.3,10.4,0,0,0,0,0,0,0
2010,3,30,77.6,70.2,3.4,8.5,0,0,0,0,0,0,0
2010,3,30,88.3,80.5,2.5,2.3,0,0,0,0,0,0,0
2010,3,30,83.3,57.4,2.5,0.5,0,0,0,0,0,0,0
2010,3,30,91.2,51.5,4.3,1.8,0,0,0,0,0,0,0
2010,3,30,82.2,69.8,2.3,1.5,0,0,0,0,0,0,0
2010,3,30,84.7,73.7,2.5,4.5,0,0,0,0,0,0,0
2010,3,30,87.6,75.7,2.5,4.4,0,0,0,0,0,0,0
2010,3,30,90.7,71.7,3.9,3.9,0,0,0,0,0,0,0
2010,3,30,82.4,68.9,4.3,4.3,0,0,0,0,0,0,0
2010,3,30,81.3,73.9,2,4.6,0.55,0,1,0,0,1,0
2010,3,30,85.8,62.8,3,3.4,0,0,1,0,1,1,0
2010,3,30,88,76.8,3.7,10.3,0,0,0,0,0,0,0
2010,3,30,86.3,53.7,2.9,2.2,0,0,0,0,0,0,0
2010,3,30,89,47.3,1.9,6.8,0,0,0,0,0,0,0
2010,3,30,91.7,56.3,999.9,0.5,0,0,0,0,0,0,0
2010,3,30,87.7,47.8,2.5,4.7,0,0,0,0,0,0,0
2010,3,30,86.5,55.9,2.3,2.6,0,0,0,0,0,0,0
2010,3,30,68.4,66,1.2,3.8,0.59,0,0,0,0,1,0
2010,3,30,86.8,77.6,1.9,16.3,0,0,0,0,0,0,0
2010,3,30,83.4,72.5,1.7,1.5,0,0,0,0,0,0,0
2010,3,30,87.2,51.1,2.2,2.5,0,0,0,0,0,0,0
2010,3,30,88.7,55.1,1.4,4.1,0,0,0,0,0,0,0
2010,3,30,89.6,55.2,2.3,4.7,0,0,0,0,0,0,0
2010,3,30,92.1,58.2,2.3,3,0,0,0,0,0,0,0
2010,3,30,87.8,55.1,2.3,2.6,0,0,0,0,0,0,0
2010,3,30,87.7,40.7,1.9,2.5,0,0,0,0,0,0,0
2010,3,30,85.4,77.3,3,9.5,0,0,0,0,0,0,0
2010,3,30,87.7,78.3,4.3,1.7,0,0,0,0,0,0,0
2010,3,30,87.2,78.7,3.1,4.9,0,0,0,0,0,0,0
2010,3,30,63.2,60.6,1.7,2.2,0.39,0,1,0,0,1,0
2010,3,30,92.4,71,4.3,1.5,0,0,0,0,0,0,0
2010,3,30,81.8,67.1,4.3,1.7,0,0,1,0,0,1,0
2010,3,30,91.4,50,2.8,3.7,0,0,0,0,0,0,0
2010,3,30,91.8,58.2,3.2,4.6,0,0,0,0,0,0,0
2010,3,30,82.9,67,2.8,5.9,99.99,0,1,0,0,1,0
2010,3,30,83.9,72.1,1.9,1,0,0,0,0,0,0,0
2010,3,30,68.5,64.6,1.4,6.5,0.02,0,1,0,0,1,0
2010,3,30,89.6,39.6,1.6,1.7,0,0,0,0,0,0,0
2010,3,30,90.8,44.8,1.7,1.7,0,0,0,0,0,0,0
2010,3,30,86.2,61.1,2.5,10.2,0,0,0,0,0,0,0
2010,3,30,92.4,55.6,2.5,2.3,0,0,0,0,0,0,0
2010,3,30,88.2,77.3,4.3,3.4,0,0,0,0,0,0,0
2010,3,30,87.9,48,4.3,1.4,0,0,0,0,0,0,0
2010,3,30,90,54.8,1.1,1.1,0,0,0,0,0,0,0
2010,3,30,80.9,73.6,3.9,8.3,0,0,0,0,0,0,0
2010,3,30,79.2,45.3,2.5,3.7,0,0,0,0,0,0,0
2010,3,30,85.1,73.8,2.3,1.5,0,0,0,0,0,0,0
2010,3,30,84.8,76.4,4.3,1.6,0,0,0,0,0,0,0
2010,3,30,80,53.2,2.2,1.6,0,0,0,0,0,0,0
2010,3,30,81,61,2.5,4.9,0,0,0,0,0,0,0
2010,3,30,88.7,41.3,3.4,4,0,0,0,0,0,0,0
2010,3,30,84.8,46.5,3,9.1,0,0,0,0,0,0,0
2010,3,30,78.8,60.3,3.3,5,0,0,0,0,0,0,0
2010,3,30,86.2,53.2,2.9,10.5,0,0,0,0,0,0,0
2010,3,30,89,42.1,3.6,6.8,0,0,0,0,0,0,0
2010,3,31,90.8,52.7,2.5,2,0,0,0,0,0,0,0
2010,3,31,65.7,63.3,1.2,7.1,1.46,0,1,0,0,1,0
2010,3,31,85.8,53.4,1.2,2.6,0,0,1,0,0,0,0
2010,3,31,81.7,74.3,2.5,5.4,0,0,0,0,0,0,0
2010,3,31,86.6,80.9,3.9,4,0,0,0,0,0,0,0
2010,3,31,88.8,61.2,2.3,2.4,0,0,0,0,0,0,0
2010,3,31,89,74.8,2.5,5.5,0,0,0,0,0,0,0
2010,3,31,71.7,67.9,1.3,4.1,99.99,0,1,0,0,1,0
2010,3,31,88.1,48.3,2.5,2.7,0,0,0,0,0,0,0
2010,3,31,90,77.7,4.3,4.1,0,0,0,0,0,0,0
2010,3,31,86.3,47,3,11,0,0,0,0,0,0,0
2010,3,31,87.6,80.1,4.3,2.6,0,0,0,0,0,0,0
2010,3,31,78.8,70.9,2.3,2.2,0,0,0,0,0,0,0
